16/04/2016 12:05:38.01,0.0,0.0
16/04/2016 12:05:40.04,0.0,0.0
16/04/2016 12:06:34.11,0.0,0.0
16/04/2016 12:07:49.19,0.0,0.0
16/04/2016 12:07:52.05,0.0,0.0
16/04/2016 12:07:53.16,0.0,0.0
16/04/2016 12:07:55.08,0.0,0.0
16/04/2016 12:08:06.16,0.0,0.0
16/04/2016 12:08:08.11,0.0,0.0
16/04/2016 12:08:11.14,0.0,0.0
16/04/2016 12:08:13.01,0.0,0.0
16/04/2016 12:08:29.09,0.0,0.0
16/04/2016 12:08:31.08,0.0,0.0
16/04/2016 12:08:40.04,0.0,0.0
16/04/2016 12:08:41.11,0.0,0.0
16/04/2016 12:09:06.09,0.0,0.0
16/04/2016 12:09:09.06,0.0,0.0
16/04/2016 12:09:12.11,0.0,0.0
16/04/2016 12:09:14.22,0.0,0.0
16/04/2016 12:09:29.09,0.0,0.0
16/04/2016 12:10:11.02,0.0,0.0
16/04/2016 12:10:39.14,0.0,0.0
16/04/2016 12:10:45.10,0.0,0.0
16/04/2016 12:10:47.18,0.0,0.0
16/04/2016 12:10:56.19,0.0,0.0
16/04/2016 12:11:01.04,0.0,0.0
16/04/2016 12:11:24.10,0.0,0.0
16/04/2016 12:11:27.24,0.0,0.0
16/04/2016 12:11:31.00,0.0,0.0
16/04/2016 12:13:35.00,0.0,0.0
16/04/2016 12:14:05.03,0.0,0.0
16/04/2016 12:14:08.11,0.0,0.0
16/04/2016 12:14:33.06,0.0,0.0
16/04/2016 12:14:41.04,0.0,0.0
16/04/2016 12:14:58.04,0.0,0.0
16/04/2016 12:15:00.05,0.0,0.0
16/04/2016 12:15:01.08,0.0,0.0
16/04/2016 12:15:02.13,0.0,0.0
16/04/2016 12:15:17.01,0.0,0.0
16/04/2016 12:15:18.16,0.0,0.0
16/04/2016 12:15:22.02,0.0,0.0
16/04/2016 12:15:28.02,0.0,0.0
16/04/2016 12:15:31.04,0.0,0.0
16/04/2016 12:15:46.05,0.0,0.0
16/04/2016 12:16:03.03,0.0,0.0
16/04/2016 12:16:06.16,0.0,0.0
16/04/2016 12:16:14.05,0.0,0.0
16/04/2016 12:16:15.14,0.0,0.0
16/04/2016 12:16:29.04,0.0,0.0
16/04/2016 12:16:54.00,0.0,0.0
16/04/2016 12:16:57.06,0.0,0.0
16/04/2016 12:17:01.05,0.0,0.0
16/04/2016 12:17:07.22,0.0,0.0
16/04/2016 12:17:17.07,0.0,0.0
16/04/2016 12:17:52.17,0.0,0.0
16/04/2016 12:19:01.14,0.0,0.0
16/04/2016 12:19:03.06,0.0,0.0
16/04/2016 12:20:24.02,0.0,0.0
16/04/2016 12:23:03.07,0.0,0.0
16/04/2016 12:23:04.00,0.0,0.0
16/04/2016 12:23:08.16,0.0,0.0
16/04/2016 12:23:14.08,0.0,0.0
16/04/2016 12:23:24.14,0.0,0.0
16/04/2016 12:23:38.14,0.0,0.0
16/04/2016 12:23:38.23,0.0,0.0
16/04/2016 12:33:26.00,0.425916182215,0.549694471694
16/04/2016 12:33:46.10,0.0,0.0
16/04/2016 12:35:11.03,0.0,0.0
16/04/2016 12:35:26.04,0.0,0.0
16/04/2016 12:36:00.08,0.0,0.0
16/04/2016 12:37:32.03,0.0,0.0
16/04/2016 12:37:40.03,0.0,0.0
16/04/2016 12:37:54.20,0.0,0.0
16/04/2016 12:38:00.14,0.0,0.0
16/04/2016 12:38:23.03,0.0,0.0
16/04/2016 12:38:34.11,0.0,0.0
16/04/2016 12:39:27.23,0.0,0.0
16/04/2016 12:39:31.01,0.0,0.0
16/04/2016 12:40:34.12,0.0,0.0
16/04/2016 12:40:56.14,0.0,0.0
16/04/2016 12:41:03.15,0.0,0.0
16/04/2016 12:41:04.20,0.0,0.0
16/04/2016 12:41:16.04,0.0,0.0
16/04/2016 12:41:20.13,0.0,0.0
16/04/2016 12:41:24.14,0.0,0.0
16/04/2016 12:45:42.01,0.0,0.0
16/04/2016 12:46:38.00,0.0,0.0
16/04/2016 12:46:55.18,0.0,0.0
16/04/2016 12:47:26.24,0.0,0.0
16/04/2016 12:47:44.41,0.0,0.0
16/04/2016 12:48:44.14,0.0,0.0
16/04/2016 12:48:48.03,0.0,0.0
16/04/2016 12:48:51.14,0.0,0.0
16/04/2016 12:49:07.14,0.0,0.0
16/04/2016 12:49:20.26,0.0,0.0
