16/04/2016 18:19:23.00,kidnapped
16/04/2016 18:19:33.00,kidnapped
16/04/2016 18:19:36.00,kidnapped
16/04/2016 18:19:47.00,kidnapped
16/04/2016 18:19:48.00,returned
16/04/2016 18:19:48.01,kidnapped
16/04/2016 18:19:48.01,returned
16/04/2016 18:19:58.08,kidnapped
16/04/2016 18:19:58.08,returned
16/04/2016 18:20:22.19,kidnapped
16/04/2016 18:20:22.22,returned
16/04/2016 18:20:23.17,kidnapped
16/04/2016 18:20:24.11,returned
16/04/2016 18:20:36.06,kidnapped
16/04/2016 18:20:36.07,returned
16/04/2016 18:22:15.00,kidnapped
16/04/2016 18:22:15.08,returned
16/04/2016 18:22:15.11,kidnapped
16/04/2016 18:22:15.11,returned
16/04/2016 18:22:15.18,kidnapped
16/04/2016 18:22:15.18,returned
16/04/2016 18:22:46.13,kidnapped
16/04/2016 18:22:46.14,returned
16/04/2016 18:23:07.01,kidnapped
16/04/2016 18:23:07.01,returned
16/04/2016 18:23:37.21,kidnapped
16/04/2016 18:23:39.05,returned
16/04/2016 18:23:48.07,kidnapped
16/04/2016 18:23:48.09,returned
16/04/2016 18:23:48.14,kidnapped
16/04/2016 18:23:49.00,returned
16/04/2016 18:24:01.05,kidnapped
16/04/2016 18:24:02.00,returned
16/04/2016 18:24:16.02,kidnapped
16/04/2016 18:24:16.13,returned
16/04/2016 18:24:40.01,returned
16/04/2016 18:24:48.01,kidnapped
16/04/2016 18:24:48.04,returned
16/04/2016 18:25:11.03,kidnapped
16/04/2016 18:25:11.08,returned
16/04/2016 18:26:05.09,kidnapped
16/04/2016 18:26:06.04,returned
16/04/2016 18:26:09.18,kidnapped
16/04/2016 18:26:09.23,returned
16/04/2016 18:27:12.11,kidnapped
16/04/2016 18:27:12.23,returned
16/04/2016 18:29:31.17,kidnapped
16/04/2016 18:29:32.12,returned
16/04/2016 18:30:17.16,kidnapped
16/04/2016 18:30:17.16,returned
16/04/2016 18:30:19.06,kidnapped
16/04/2016 18:30:19.15,returned
16/04/2016 18:30:26.12,kidnapped
16/04/2016 18:30:26.20,returned
16/04/2016 18:30:49.17,kidnapped
16/04/2016 18:30:49.20,returned
16/04/2016 18:31:04.15,kidnapped
16/04/2016 18:31:04.21,returned
16/04/2016 18:31:06.17,kidnapped
16/04/2016 18:31:09.02,returned
16/04/2016 18:32:07.05,kidnapped
16/04/2016 18:32:07.05,returned
16/04/2016 18:33:57.15,kidnapped
16/04/2016 18:33:58.01,returned
16/04/2016 18:34:23.01,returned
16/04/2016 18:34:45.15,kidnapped
16/04/2016 18:34:46.06,returned
16/04/2016 18:34:48.08,kidnapped
16/04/2016 18:34:49.07,returned
16/04/2016 18:34:53.10,kidnapped
16/04/2016 18:34:53.12,returned
16/04/2016 18:34:54.10,kidnapped
16/04/2016 18:34:54.11,returned
16/04/2016 18:35:03.03,kidnapped
16/04/2016 18:35:04.02,returned
16/04/2016 18:35:04.16,kidnapped
16/04/2016 18:35:04.20,returned
16/04/2016 18:35:05.17,kidnapped
16/04/2016 18:35:05.19,returned
16/04/2016 18:36:36.01,returned
16/04/2016 18:37:43.15,kidnapped
16/04/2016 18:37:44.13,returned
16/04/2016 18:37:53.14,kidnapped
16/04/2016 18:37:53.16,returned
16/04/2016 18:38:15.05,kidnapped
