1803.04,returned
1806.07,kidnapped
1807.17,returned
1808.01,kidnapped
1808.02,returned
1818.2,kidnapped
1818.2,returned
1823.07,kidnapped
1823.09,returned
1826.17,kidnapped
1826.18,returned
1864.03,kidnapped
1864.03,returned
1903.15,kidnapped
1904.0,returned
1929.19,kidnapped
1930.06,returned
1930.25,kidnapped
1931.09,returned
1954.19,kidnapped
1954.19,returned
1963.0,kidnapped
1963.01,returned
1966.16,kidnapped
1966.17,returned
1985.18,kidnapped
1986.02,returned
1989.2,kidnapped
1990.01,returned
2001.04,kidnapped
2001.06,returned
2021.15,kidnapped
2022.0,returned
2026.19,kidnapped
2027.06,returned
2042.22,kidnapped
2043.17,returned
2045.21,kidnapped
2046.02,returned
2060.19,kidnapped
2061.12,returned
2078.05,kidnapped
2079.14,returned
2112.05,kidnapped
2112.06,returned
2113.14,kidnapped
2113.18,returned
2123.14,kidnapped
2124.09,returned
2134.06,kidnapped
2135.02,returned
2173.21,kidnapped
2174.11,returned
2191.05,kidnapped
2191.15,returned
2193.08,kidnapped
2193.09,returned
2197.02,kidnapped
2206.12,returned
2242.18,kidnapped
2243.06,returned
2296.05,kidnapped
2297.08,returned
2350.16,kidnapped
2352.04,returned
2378.02,kidnapped
2380.13,returned
2382.21,kidnapped
2384.11,returned
2582.08,kidnapped
2583.09,returned
2625.01,returned
2697.01,kidnapped
2697.02,returned
2810.21,kidnapped
2810.24,returned
2874.19,kidnapped
2875.09,returned
2897.25,kidnapped
2898.0,returned
2963.14,kidnapped
2964.13,returned
2971.13,kidnapped
2971.18,returned
2981.22,kidnapped
2982.18,returned
2984.02,kidnapped
2984.05,returned
2984.08,kidnapped
2984.12,returned
2987.04,kidnapped
2987.04,returned
2991.19,kidnapped
2991.2,returned
2995.12,kidnapped
2996.09,returned
3051.13,kidnapped
3051.2,returned
3052.13,kidnapped
3053.0,returned
3096.21,kidnapped
3097.05,returned
3114.07,kidnapped
3115.01,returned
3121.0,kidnapped
3121.05,returned
3122.08,kidnapped
3122.1,returned
3124.1,kidnapped
3124.17,returned
6698.0,kidnapped
6708.0,kidnapped
6714.0,kidnapped
6716.0,kidnapped
6726.0,kidnapped
6736.0,kidnapped
6740.0,kidnapped
6741.01,returned
6756.05,kidnapped
6756.2,returned
6795.16,kidnapped
6800.1,returned
7109.01,returned
7109.17,kidnapped
7111.15,returned
7113.13,kidnapped
7113.17,returned
7191.05,kidnapped
7191.06,returned
7258.22,kidnapped
7259.06,returned
7281.22,kidnapped
7282.02,returned
7285.11,kidnapped
7285.17,returned
7287.04,kidnapped
7287.16,returned
7307.07,kidnapped
7308.06,returned
7340.11,kidnapped
7341.05,returned
7360.05,kidnapped
7360.16,returned
7361.19,kidnapped
7362.0,returned
7370.24,kidnapped
7371.13,returned
7379.2,kidnapped
7380.11,returned
7393.2,kidnapped
7394.0,returned
7394.09,kidnapped
7396.08,returned
7399.08,kidnapped
7400.11,returned
7411.25,kidnapped
7412.01,returned
7503.26,kidnapped
7504.06,returned
7521.14,kidnapped
7522.0,returned
7532.01,kidnapped
7532.06,returned
7535.19,kidnapped
7536.08,returned
7538.17,kidnapped
7539.1,returned
7556.08,kidnapped
7559.15,returned
7572.01,kidnapped
7572.03,returned
7636.01,returned
7655.21,kidnapped
7655.21,returned
7666.27,kidnapped
7667.13,returned
7667.17,kidnapped
7667.19,returned
7668.02,kidnapped
7668.03,returned
7668.08,kidnapped
7668.12,returned
7668.15,kidnapped
7669.02,returned
7670.15,kidnapped
7676.15,returned
7686.12,kidnapped
7687.03,returned
7781.01,kidnapped
7783.04,returned
7795.02,kidnapped
7798.12,returned
7976.12,kidnapped
7976.12,returned
15666.0,returned
15723.24,kidnapped
15724.02,returned
15726.05,kidnapped
15726.07,returned
15731.12,kidnapped
15731.14,returned
15751.11,kidnapped
15751.11,returned
15755.23,kidnapped
15755.25,returned
15756.01,kidnapped
15756.03,returned
15757.15,kidnapped
15758.09,returned
15759.02,kidnapped
15759.02,returned
15769.02,kidnapped
15769.04,returned
15771.02,kidnapped
15771.04,returned
15780.0,kidnapped
15780.06,returned
15790.01,kidnapped
15790.04,returned
15791.27,kidnapped
15792.03,returned
15794.02,kidnapped
15794.05,returned
15797.02,kidnapped
15797.14,returned
15801.03,kidnapped
15801.07,returned
15803.07,kidnapped
15803.09,returned
15804.13,kidnapped
15804.14,returned
15805.1,kidnapped
15814.0,returned
15816.14,kidnapped
15816.16,returned
15827.09,kidnapped
15827.09,returned
15829.19,kidnapped
15830.02,returned
15832.16,kidnapped
15833.06,returned
15833.12,kidnapped
15833.21,returned
15838.02,kidnapped
15838.05,returned
15842.24,kidnapped
15842.25,returned
15844.09,kidnapped
15844.2,returned
15847.21,kidnapped
15848.03,returned
15849.06,kidnapped
15849.06,returned
15852.01,kidnapped
15852.15,returned
15855.26,kidnapped
15855.26,returned
15856.23,kidnapped
15857.0,returned
15858.23,kidnapped
15859.02,returned
15861.19,kidnapped
15861.22,returned
15864.07,kidnapped
15864.1,returned
15867.07,kidnapped
15867.11,returned
15868.1,kidnapped
15868.1,returned
15871.25,kidnapped
15871.25,returned
15872.2,kidnapped
15872.23,returned
15906.2,kidnapped
15907.01,returned
15909.16,kidnapped
15909.16,returned
15980.21,kidnapped
15981.05,returned
15990.26,kidnapped
15991.01,returned
16034.17,kidnapped
16038.1,returned
16038.2,kidnapped
16074.09,returned
16075.04,kidnapped
16076.12,returned
16117.17,kidnapped
16117.19,returned
16119.01,kidnapped
16120.01,returned
16137.19,kidnapped
16138.2,returned
16150.1,kidnapped
16150.14,returned
16187.05,kidnapped
16187.06,returned
16190.11,kidnapped
16190.12,returned
16192.01,kidnapped
16192.02,returned
16192.27,kidnapped
16193.02,returned
16194.08,kidnapped
16194.19,returned
16195.24,kidnapped
16196.05,returned
16217.0,kidnapped
16227.0,kidnapped
16230.03,returned
16232.16,kidnapped
16235.06,kidnapped
16238.09,returned
16239.28,kidnapped
16240.16,returned
16241.2,kidnapped
16241.21,returned
16243.2,kidnapped
16244.0,returned
16244.27,kidnapped
16245.05,returned
16428.07,kidnapped
16432.01,returned
16474.05,kidnapped
16474.09,returned
16476.27,kidnapped
16476.28,returned
16479.08,kidnapped
16479.1,returned
16493.25,kidnapped
16494.02,returned
16496.05,kidnapped
16497.02,returned
16503.23,kidnapped
16504.05,returned
16518.16,kidnapped
16519.09,returned
16521.15,kidnapped
16525.0,returned
16525.07,kidnapped
16525.07,returned
16527.18,kidnapped
16527.19,returned
16528.2,kidnapped
16528.21,returned
16529.18,kidnapped
16529.2,returned
16530.02,kidnapped
16530.03,returned
16531.05,kidnapped
16531.06,returned
16535.02,kidnapped
16535.04,returned
16536.03,kidnapped
16536.03,returned
16538.19,kidnapped
16538.2,returned
16540.01,kidnapped
16540.02,returned
16541.12,kidnapped
16541.15,returned
16542.21,kidnapped
16542.21,returned
16544.02,over
