5190.19,kidnapped
5190.23,returned
5194.01,kidnapped
5194.01,returned
5199.2,kidnapped
5200.0,returned
5205.19,kidnapped
5206.01,returned
5208.17,kidnapped
5208.22,returned
5271.01,returned
5271.03,kidnapped
5278.01,returned
5329.24,kidnapped
5330.1,returned
5386.25,kidnapped
5387.14,returned
5436.1,kidnapped
5436.12,returned
5453.19,kidnapped
5455.18,returned
5457.17,kidnapped
5459.04,returned
5460.02,kidnapped
5461.09,returned
5461.13,kidnapped
5461.17,returned
5463.07,kidnapped
5464.11,returned
5465.25,kidnapped
5466.19,returned
5488.21,kidnapped
5488.23,returned
5491.25,kidnapped
5518.0,kidnapped
5528.0,kidnapped
5538.0,kidnapped
5548.0,kidnapped
5558.0,kidnapped
5568.0,kidnapped
5578.0,kidnapped
5588.0,kidnapped
5598.0,kidnapped
5608.0,kidnapped
5618.0,kidnapped
5628.0,kidnapped
5638.0,kidnapped
5648.0,kidnapped
5658.0,kidnapped
5668.0,kidnapped
5678.0,kidnapped
5688.0,kidnapped
5698.0,kidnapped
5708.0,kidnapped
5718.0,kidnapped
5728.0,kidnapped
5738.0,kidnapped
5746.0,kidnapped
5756.0,kidnapped
5766.0,kidnapped
5775.0,kidnapped
5783.0,kidnapped
5787.18,returned
5795.23,kidnapped
5795.23,returned
5800.05,kidnapped
5800.09,returned
5804.16,kidnapped
5806.03,returned
5818.2,kidnapped
5819.01,returned
5819.04,kidnapped
5819.06,returned
5827.14,kidnapped
5829.11,returned
5830.02,kidnapped
5830.07,returned
5832.12,kidnapped
5833.01,returned
5834.06,kidnapped
5834.14,returned
5835.0,kidnapped
5835.01,returned
5839.09,kidnapped
5841.01,returned
5842.23,kidnapped
5842.24,returned
5850.21,kidnapped
5850.25,returned
5853.12,kidnapped
5854.06,returned
5863.0,kidnapped
5865.07,returned
5867.01,kidnapped
5868.13,returned
5870.17,kidnapped
5871.02,returned
5881.06,kidnapped
5881.1,returned
5881.13,kidnapped
5882.03,returned
5883.06,kidnapped
5883.18,returned
5884.2,kidnapped
5884.25,returned
5886.2,kidnapped
5887.13,returned
5888.23,kidnapped
5888.24,returned
5890.09,kidnapped
5890.15,returned
5897.18,kidnapped
5898.01,returned
5908.11,kidnapped
5908.12,returned
5908.17,kidnapped
5908.17,returned
5909.14,kidnapped
5911.17,returned
5915.28,kidnapped
5916.01,returned
5946.01,kidnapped
5946.04,returned
5949.0,kidnapped
5949.06,returned
5974.09,kidnapped
5976.02,returned
5987.2,kidnapped
5988.07,returned
5999.04,kidnapped
5999.15,returned
6005.19,kidnapped
6006.11,returned
6010.25,kidnapped
6011.0,returned
6014.25,kidnapped
6015.05,returned
6113.13,kidnapped
6115.09,returned
6115.18,kidnapped
6115.19,returned
6163.13,over
