1138.18,grasped
1138.19,grasped
1138.2,grasped
1138.21,grasped
1138.22,grasped
1139.01,grasped
1139.02,grasped
1139.04,grasped
1139.05,grasped
1139.07,grasped
1139.08,grasped
1139.1,grasped
1142.19,grasped
1142.21,grasped
1142.22,grasped
1142.24,grasped
1143.0,grasped
1143.02,grasped
1143.04,grasped
1143.06,grasped
1143.08,grasped
1143.09,grasped
1143.11,grasped
1143.12,grasped
1143.14,grasped
1143.16,grasped
1143.17,grasped
1143.19,grasped
1143.2,grasped
1143.22,grasped
1143.23,grasped
1144.01,grasped
1144.02,grasped
1144.04,grasped
1144.05,grasped
1144.07,grasped
1144.08,grasped
1144.1,grasped
1144.11,grasped
1144.13,grasped
1144.14,grasped
1144.16,grasped
1144.17,grasped
1144.19,grasped
1144.2,grasped
1144.21,grasped
1144.23,grasped
1144.24,grasped
1144.26,grasped
1144.27,grasped
1145.0,grasped
1145.01,grasped
1145.03,grasped
1145.04,grasped
1145.05,grasped
1145.07,grasped
1145.08,grasped
1145.09,grasped
1145.11,grasped
1145.12,grasped
1145.14,grasped
1145.15,grasped
1145.17,grasped
1145.18,grasped
1145.2,grasped
1145.21,grasped
1145.23,grasped
1145.24,grasped
1145.25,grasped
1146.0,grasped
1146.02,grasped
1146.03,grasped
1146.05,grasped
1146.06,grasped
1146.08,grasped
1146.09,grasped
1146.11,grasped
1146.12,grasped
1146.14,grasped
1146.15,grasped
1146.16,grasped
1146.18,grasped
1146.19,grasped
1146.21,grasped
1146.22,grasped
1146.24,grasped
1146.26,grasped
1146.27,grasped
1147.01,grasped
1147.02,grasped
1147.04,grasped
1147.05,grasped
1147.07,grasped
1147.08,grasped
1147.1,grasped
1147.11,grasped
1147.12,grasped
1147.14,grasped
1147.15,grasped
1147.17,grasped
1147.19,grasped
1147.2,grasped
1147.22,grasped
1147.23,grasped
1147.25,grasped
1147.26,grasped
1147.27,grasped
1148.0,grasped
1148.01,grasped
1148.03,grasped
1154.22,grasped
1154.24,grasped
1154.25,grasped
1154.27,grasped
1154.28,grasped
1155.01,grasped
1155.02,grasped
1155.04,grasped
1155.05,grasped
1155.07,grasped
1155.08,grasped
1155.1,grasped
1155.11,grasped
1155.13,grasped
1155.14,grasped
1155.16,grasped
1155.18,grasped
1155.19,grasped
1155.21,grasped
1155.22,grasped
1155.24,grasped
1155.25,grasped
1156.01,grasped
1156.03,grasped
1156.04,grasped
1156.06,grasped
1156.07,grasped
1156.09,grasped
1156.1,grasped
1156.12,grasped
1156.13,grasped
1156.15,grasped
1156.16,grasped
1156.18,grasped
1156.19,grasped
1156.21,grasped
1156.22,grasped
1156.24,grasped
1156.25,grasped
1156.27,grasped
1157.0,grasped
1157.02,grasped
1157.03,grasped
1157.05,grasped
1157.06,grasped
1157.08,grasped
1157.09,grasped
1157.11,grasped
1157.13,grasped
1157.14,grasped
1157.16,grasped
1157.17,grasped
1157.19,grasped
1157.2,grasped
1157.22,grasped
1157.23,grasped
1157.24,grasped
1158.01,grasped
1158.03,grasped
1158.05,grasped
1158.06,grasped
1158.08,grasped
1158.09,grasped
1158.11,grasped
1158.12,grasped
1158.14,grasped
1158.15,grasped
1158.17,grasped
1158.18,grasped
1158.2,grasped
1158.22,grasped
1158.24,grasped
1159.0,grasped
1159.02,grasped
1159.04,grasped
1159.05,grasped
1159.07,grasped
1159.09,grasped
1159.11,grasped
1159.12,grasped
1159.14,grasped
1159.16,grasped
1159.17,grasped
1159.19,grasped
1159.2,grasped
1160.0,grasped
1160.02,grasped
1160.03,grasped
1160.04,grasped
1160.05,grasped
1160.06,grasped
1160.07,grasped
1160.08,grasped
1160.09,grasped
1160.1,grasped
1197.2,grasped
1197.22,grasped
1197.23,grasped
1197.25,grasped
1198.0,grasped
1198.02,grasped
1198.03,grasped
1198.04,grasped
1198.05,grasped
1198.06,grasped
1198.07,grasped
1198.09,grasped
1198.1,grasped
1198.12,grasped
1198.13,grasped
1198.15,grasped
1198.16,grasped
1198.18,grasped
1198.2,grasped
1198.22,grasped
1199.0,grasped
1199.02,grasped
1199.03,grasped
1199.05,grasped
1199.07,grasped
1199.08,grasped
1199.1,grasped
1199.11,grasped
1199.13,grasped
1199.14,grasped
1199.16,grasped
1199.17,grasped
1199.19,grasped
1199.2,grasped
1199.22,grasped
1199.23,grasped
1199.25,grasped
1199.26,grasped
1200.01,grasped
1200.02,grasped
1200.04,grasped
1200.05,grasped
1200.07,grasped
1200.08,grasped
1200.1,grasped
1200.12,grasped
1200.13,grasped
1200.15,grasped
1200.16,grasped
1200.18,grasped
1200.19,grasped
1200.2,grasped
1200.22,grasped
1200.24,grasped
1200.25,grasped
1201.0,grasped
1201.01,grasped
1201.03,grasped
1201.04,grasped
1201.06,grasped
1201.08,grasped
1201.09,grasped
1201.11,grasped
1201.12,grasped
1201.14,grasped
1201.15,grasped
1201.17,grasped
1201.19,grasped
1201.2,grasped
1201.22,grasped
1201.23,grasped
1201.25,grasped
1202.0,grasped
1202.02,grasped
1202.03,grasped
1202.05,grasped
1202.06,grasped
1202.08,grasped
1202.09,grasped
1202.11,grasped
1202.13,grasped
1202.15,grasped
1202.17,grasped
1202.19,grasped
1202.21,grasped
1203.0,grasped
1203.02,grasped
1203.04,grasped
1203.06,grasped
1203.07,grasped
1203.09,grasped
1203.11,grasped
1203.14,grasped
1203.15,grasped
1203.17,grasped
1203.19,grasped
1203.2,grasped
1204.0,grasped
1204.01,grasped
1204.03,grasped
1204.04,grasped
1204.06,grasped
1204.07,grasped
1204.09,grasped
1204.11,grasped
1204.12,grasped
1204.14,grasped
1204.15,grasped
1204.17,grasped
1204.18,grasped
1204.2,grasped
1204.22,grasped
1205.0,grasped
1205.02,grasped
1205.03,grasped
1205.05,grasped
1205.07,grasped
1205.09,grasped
1205.1,grasped
1205.12,grasped
1205.14,grasped
1205.16,grasped
1205.17,grasped
1205.19,grasped
1206.0,grasped
1206.03,grasped
1206.05,grasped
1206.06,grasped
1206.08,grasped
1206.1,grasped
1206.12,grasped
1206.13,grasped
1206.15,grasped
1206.17,grasped
1206.19,grasped
1206.2,grasped
1206.22,grasped
1207.01,grasped
1207.03,grasped
1207.04,grasped
1207.06,grasped
1207.07,grasped
1207.09,grasped
1207.11,grasped
1207.12,grasped
1207.14,grasped
1207.16,grasped
1207.18,grasped
1207.19,grasped
1207.21,grasped
1208.0,grasped
1208.02,grasped
1208.03,grasped
1208.05,grasped
1208.07,grasped
1208.09,grasped
1208.11,grasped
1208.12,grasped
1208.14,grasped
1208.15,grasped
1208.17,grasped
1208.18,grasped
1208.2,grasped
1208.21,grasped
1208.23,grasped
1209.0,grasped
1209.02,grasped
1209.03,grasped
1209.05,grasped
1209.07,grasped
1209.08,grasped
1209.1,grasped
1209.11,grasped
1209.13,grasped
1209.14,grasped
1209.16,grasped
1209.17,grasped
1209.19,grasped
1209.2,grasped
1209.22,grasped
1209.24,grasped
1210.01,grasped
1210.02,grasped
1210.04,grasped
1210.06,grasped
1210.08,grasped
1210.09,grasped
1210.11,grasped
1210.13,grasped
1210.15,grasped
1210.16,grasped
1210.18,grasped
1210.2,grasped
1210.21,grasped
1210.23,grasped
1211.01,grasped
1211.02,grasped
1211.04,grasped
1211.05,grasped
1211.07,grasped
1211.08,grasped
1211.1,grasped
1211.11,grasped
1211.13,grasped
1211.14,grasped
1211.16,grasped
1211.17,grasped
1211.19,grasped
1211.2,grasped
1211.22,grasped
1211.23,grasped
1211.25,grasped
1212.0,grasped
1212.02,grasped
1212.04,grasped
1212.05,grasped
1212.07,grasped
1212.08,grasped
1212.1,grasped
1212.12,grasped
1212.14,grasped
1212.16,grasped
1212.18,grasped
1212.2,grasped
